id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
40896409,Tourist heaven,227889113,Lee,,Dorchester,42.2996,-71.08229,Entire home/apt,300,1,12,2020-03-15,3.43,4,297
40896797,Cozy Heave,227889113,Lee,,Dorchester,42.29806,-71.08102,Private room,50,3,0,,,4,298
40898922,Close to everything - parking/downtown/airport,7427795,Ella,,East Boston,42.38052,-71.03192,Entire home/apt,90,7,1,2020-03-15,1,5,26
40900669,5 Min Walk from Shawmut Red Line Train Station,44941381,Eglantina,,Dorchester,42.28955,-71.0675,Private room,50,1,4,2020-03-18,1.17,1,317
40911348,Private and cozy Somerville basement suite,318713315,Caleb,,Charlestown,42.38641,-71.08337,Entire home/apt,100,1,4,2020-03-11,2.93,1,27
40919597,The Boxer Boston Deluxe Double,272082418,The Boxer Hotel,,Downtown,42.36315,-71.06342,Private room,999,1,0,,,3,302
40919810,The Boxer Boston Junior Suite Accessible,272082418,The Boxer Hotel,,Downtown,42.36322,-71.06228,Private room,9999,1,0,,,3,3
40919826,The Boxer Traditional Accessible King,272082418,The Boxer Hotel,,Downtown,42.36508,-71.06361,Private room,999,1,0,,,3,365
40932844,"Ideal Downtown 1BR w/ W/D, Doorman, near Chinatown T, by Blueground",107434423,Blueground,,Downtown,42.35841,-71.05525,Entire home/apt,243,32,0,,,134,346
40938598,Newly Renovated Stylish Modern Guest House,137810727,Lisa,,Roxbury,42.31832,-71.07423,Entire home/apt,210,2,7,2020-03-11,2.00,1,344
40944781,NEW! Spacious Urban Escape 2 Mi. from Dtwn Boston!,122377513,Evolve,,East Boston,42.36658,-71.03737,Entire home/apt,373,2,1,2020-02-09,0.45,2,290
40971193,Modern luxurious 4BR  3.5 Bath single family home,205105042,Thuy,,South Boston,42.33632,-71.02811,Entire home/apt,300,3,7,2020-03-16,3.56,1,97
40971703,"Lovely, Pet-Friendly 2BR in Boston Near Metro",48005494,Zeus,,Downtown,42.36676,-71.06278,Entire home/apt,219,91,0,,,28,365
40973792,Spacious room near BC and green T,293373619,Jihane,,Brighton,42.34387,-71.15268,Private room,45,28,0,,,7,346
40983705,Sutton Comfort Bedroom 2,311212997,Elisio,,Dorchester,42.28264,-71.0884,Private room,60,1,17,2020-03-20,5.67,2,267
40985420,Charming South End condo near BMC/BU medical,3752919,Rola,,Roxbury,42.33512,-71.07684,Entire home/apt,159,2,4,2020-03-08,1.40,1,48
40988554,Very spacious room near green T and BC,293373619,Jihane,,Brighton,42.34343,-71.15251,Private room,45,28,0,,,7,319
40991111,Cozy and convenient with parking/downtown/airport,7427795,Ella,,East Boston,42.37878,-71.03043,Entire home/apt,90,7,1,2020-03-16,1,5,23
40991291,Cozy with roof top deck - parking/downtown/airport,7427795,Ella,,East Boston,42.37991,-71.03189,Entire home/apt,90,2,5,2020-04-12,1.56,5,20
41006464,"Private, Quiet Garden Studio-5 min to T/Center St",37530160,Jessica,,Jamaica Plain,42.30923,-71.10928,Entire home/apt,90,1,2,2020-03-09,1.30,1,117
41023218,"Rad Alston Village Studio w/  Roof Deck, W/D, City View, by Blueground",107434423,Blueground,,Allston,42.35439,-71.13926,Entire home/apt,132,32,0,,,134,348
41025069,"Smart Downtown 1BR w/ W/D in-unit, nr. North Station, by Blueground",107434423,Blueground,,Downtown,42.36187,-71.05761,Entire home/apt,142,32,0,,,134,355
41028219,RD/1  BOSTON/CARSON BEACH/JFK/UMASS/PURPLE LINE,215617803,Zuzu,,Dorchester,42.31904,-71.06639,Private room,110,1,1,2020-03-01,0.67,15,346
41076686,Furnished 1BR in Boston w/ Gym + .5 miles to Metro,48005494,Zeus,,Back Bay,42.34721,-71.07922,Entire home/apt,176,31,0,,,28,0
41076804,Furnished 2BR in Boston w/ Gym + .5 miles to Metro,48005494,Zeus,,Back Bay,42.34859,-71.08113,Entire home/apt,229,31,0,,,28,241
41078861,Marriott Custom House,10896845,Shafrit,,Downtown,42.35807,-71.05279,Private room,350,2,0,,,1,14
41080478,Spacious Full Room in North End,297860058,June,,North End,42.36417,-71.05703,Private room,58,91,0,,,86,261
41095605,Spacious Full Room in North End,297860058,June,,North End,42.36499,-71.05759,Private room,58,30,0,,,86,261
41102280,"Sunlit Allston 1BR w/ W/D in unit, Gym near Boston Landing, by Blueground",107434423,Blueground,,Brighton,42.35456,-71.14007,Entire home/apt,148,32,0,,,134,364
41102403,"Central Downtown Studio w/ AC near North Stn & TD Garden, by Blueground(BOS211)",107434423,Blueground,,Downtown,42.35991,-71.05768,Entire home/apt,175,32,0,,,134,226
41102453,"Ideal Downtown 1BR w/ W/D in-unit, near TD Garden, by Blueground",107434423,Blueground,,Downtown,42.36166,-71.05778,Entire home/apt,106,32,0,,,134,364
41102476,"Bright Downtown 2BR w/ W/D in-unit, nr. North Station, by Blueground",107434423,Blueground,,Downtown,42.35979,-71.05607,Entire home/apt,235,32,0,,,134,134
41102626,"Spacious Alston Village 2BR w/ Roof Deck, W/D, City View, by Blueground",107434423,Blueground,,Allston,42.35319,-71.13779,Entire home/apt,204,32,0,,,134,340
41102659,"Lux Allston Village Studio w/ Roof Deck, W/D, City View, by Blueground",107434423,Blueground,,Allston,42.35307,-71.13778,Entire home/apt,171,32,0,,,134,295
41103486,Boston 1 Bed 1 Bath,185082973,Quinn,,South Boston,42.33592,-71.05459,Private room,140,1,1,2020-03-04,0.71,1,346
41105586,Furnished Pet-Friendly 1BR in Boston w/ Gym,48005494,Zeus,,Downtown,42.35235,-71.06364,Entire home/apt,176,31,0,,,28,321
41158086,THE HILLSIDE (2 Bedrooms in Hip Jamaica Plain!),142465786,Jeremy,,Jamaica Plain,42.31355,-71.12769,Private room,75,3,0,,,2,175
41168342,"Bright Allston 1BR w/ W/D in unit, Gym near Boston Landing, by Blueground",107434423,Blueground,,Allston,42.35359,-71.13987,Entire home/apt,132,32,0,,,134,355
41169665,Private Bedroom in Luxury Condo in Central Boston,95725938,Michael,,South End,42.34411,-71.07015,Private room,400,2,0,,,2,141
41170555,Spacious Queen Room in Brighton,297860058,June,,Brighton,42.34513,-71.15553,Private room,47,91,0,,,86,226
41195917,"62/R4 COZY, SUNNY ROOM. CENTER OF BOSTON BU/BC/MIT",215617803,Zuzu,,Allston,42.35157,-71.13276,Private room,110,1,0,,,15,339
41196984,RD/2 BOSTON/CARSON BEACH/JFK/UMASS/PURPLE LINE,215617803,Zuzu,,Dorchester,42.31882,-71.06478,Private room,110,1,0,,,15,365
41217033,"Beacon Hill ROOM, not entire apartment!",244256947,Thomas Joseph,,Beacon Hill,42.35807,-71.07242,Private room,60,30,0,,,1,150
41222568,Spacious Queen Room in Mission Hill,297860058,June,,Mission Hill,42.33072,-71.10403,Private room,47,30,0,,,86,261
41228407,Efficiency 2bd Apt Mins to Airport/T/DWTN/Casino,271849582,Henry,,East Boston,42.38043,-71.02854,Entire home/apt,200,2,0,,,5,361
41231372,Luxury Private Condo Central Boston Chic South End,95725938,Michael,,South End,42.34414,-71.07012,Entire home/apt,400,2,1,2020-01-31,0.40,2,242
41254338,Spacious Studio on Beautiful Newbury Street!,44341268,Tony,,Back Bay,42.34805,-71.08566,Entire home/apt,115,3,6,2020-03-06,2.47,4,86
41262612,Guest Room and Private Bath in Meeting House Hill,96043149,Abigail,,Dorchester,42.30441,-71.06586,Private room,40,1,10,2020-03-12,3.06,1,24
41292419,RD/3  BOSTON/CARSON BEACH/JFK/UMASS/PURPLE LINE,215617803,Zuzu,,Dorchester,42.31937,-71.06467,Private room,110,1,0,,,15,365
41325683,RD/4  BOSTON/CARSON BEACH/JFK/UMASS/PURPLE LINE,215617803,Zuzu,,Dorchester,42.32016,-71.06507,Private room,110,1,0,,,15,365
41339452,Bella 2204 - Private Queen Suite,272001812,Antonio,,Roxbury,42.32567,-71.07247,Private room,100,1,11,2020-03-02,4.46,10,215
41344315,RD/5  BOSTON/CARSON BEACH/JFK/UMASS/PURPLE LINE,215617803,Zuzu,,Dorchester,42.31923,-71.066,Private room,110,1,0,,,15,365
41345315,RD/6  BOSTON/CARSON BEACH/JFK/UMASS/PURPLE LINE,215617803,Zuzu,,Dorchester,42.31927,-71.06609,Private room,110,1,1,2020-03-19,1,15,365
41345558,Charming Furnished Apartment w/ Private Roof Deck,69030121,James,,Charlestown,42.37736,-71.06354,Entire home/apt,140,180,0,,,1,262
41360515,NEW! Beacon Hill 1 Bed | 1 Bath,3731207,Kaitlyn,,Beacon Hill,42.35648,-71.06979,Entire home/apt,190,28,2,2020-04-04,1.54,3,306
41360953,Eagle Hill Luxury Apartment,49457294,Jorge,,East Boston,42.38294,-71.0338,Entire home/apt,250,2,5,2020-03-17,1.74,1,209
41370911,Fort Point Studio near FiDi w/ Gym + Pets OK,48005494,Zeus,,South Boston Waterfront,42.35216,-71.04699,Entire home/apt,188,31,1,2020-03-18,1,28,339
41371231,Furnished Modern Studio in Boston w/ Concierge,48005494,Zeus,,South Boston Waterfront,42.35055,-71.04657,Entire home/apt,188,31,0,,,28,365
41375437,RD/7  BOSTON/CARSON BEACH/JFK/UMASS/PURPLE LINE,215617803,Zuzu,,Dorchester,42.32002,-71.06656,Private room,110,1,1,2020-02-16,0.51,15,365
41375631,Private floor in Boston condo with separate entry,90115071,Steve,,East Boston,42.38292,-71.03333,Private room,50,2,2,2020-03-22,2,1,63
41376598,RD/8 BOSTON/CARSON BEACH/JFK/UMASS/PURPLE LINE,215617803,Zuzu,,Dorchester,42.32072,-71.06649,Private room,110,1,1,2020-03-16,1,15,348
41377724,Boston Private Room (2-2) Floor 2 Room #2,209395207,Belkis,,Jamaica Plain,42.31441,-71.10113,Private room,29,29,0,,,12,256
41379642,Sweet Sunny Spacious Cambridgeport 1 BR,3406022,Jamie,,Allston,42.35515,-71.11166,Entire home/apt,120,5,0,,,1,48
41397978,1863 House Bed and  Breakfast M307 Room 1,32532791,Marie,,South End,42.34349,-71.07485,Private room,130,2,1,2020-03-01,0.67,11,0
41405209,Boston Private Room (2-3) Floor 2 - Room #3,209395207,Belkis,,Jamaica Plain,42.31533,-71.0999,Private room,59,29,1,2020-03-16,1,12,297
41405419,Boston Private Room (2-4) Floor 2 - Room #4,209395207,Belkis,,Jamaica Plain,42.31523,-71.10139,Private room,59,29,0,,,12,254
41405550,Boston Private Room (2-1) Floor 2 - Room #1,209395207,Belkis,,Jamaica Plain,42.31505,-71.10123,Private room,49,29,1,2020-04-04,1,12,300
41415978,Spacious & Beautiful Entire Apt in Boston,45694133,Dawn,,Dorchester,42.30142,-71.07794,Entire home/apt,250,2,2,2020-03-08,1.36,2,297
41429954,Furnished Boston Studio w/ Concierge + Gym,48005494,Zeus,,South Boston Waterfront,42.3504,-71.04552,Entire home/apt,188,31,0,,,28,365
41458991,(S6) Lux Downtown Suite! Elevator direct to Room!,299481557,Together We,,Downtown,42.35874,-71.05348,Entire home/apt,120,1,9,2020-03-22,3.10,1,128
41474462,Boston Brownstone Gem in GREAT location near T,228074003,Donna,,South End,42.33837,-71.07637,Entire home/apt,91,91,0,,,1,317
41482444,JP Master Suite,13524330,Alex & Bethany,,Jamaica Plain,42.29691,-71.11318,Entire home/apt,110,1,0,,,2,0
41522854,The Washington 3 North | 1BR 1BA | Walk to the Orangeline!,71783,Lance,,Jamaica Plain,42.30841,-71.10575,Private room,46,29,0,,,39,325
41524853,"Lux Seaport 1BR w/ Gym, Pool. Doorman, near Fan Pier, by Blueground",107434423,Blueground,,South Boston Waterfront,42.34843,-71.04385,Entire home/apt,263,32,0,,,134,311
41525497,Sonder | Financial District | Chic 1BR + Sofa Bed,224829568,Sonder (Boston),,Downtown,42.35837,-71.05331,Entire home/apt,114,30,0,,,34,344
41526811,Washington 3 Master | 1BR 1BA | Walk to Orangeline!,71783,Lance,,Jamaica Plain,42.30741,-71.10606,Private room,51,29,0,,,39,297
41527393,The Washington 3 South | 1BR 1BA | Walk to the Orangeline!,71783,Lance,,Jamaica Plain,42.30905,-71.10479,Private room,46,29,0,,,39,329
41566118,Evon - Downtown Boston - Stunning Apt Near Subway,212359760,Corporate,,Downtown,42.35131,-71.06312,Entire home/apt,199,1,5,2020-04-06,2.68,42,73
41568543,Evon - Boston Common - Gorgeous Apt Near Subway,212359760,Corporate,,Downtown,42.35115,-71.06489,Entire home/apt,199,10,3,2020-03-02,1.03,42,75
41572895,"Lovely Seaport 1BR w/ Gym, Pool, W/D, near South Station, by Blueground",107434423,Blueground,,South Boston Waterfront,42.34833,-71.04592,Entire home/apt,152,32,0,,,134,333
41573001,"Roomy Seaport 1BR w/ Doorman, Gym, Pool, near ICA, by Blueground",107434423,Blueground,,South Boston Waterfront,42.34817,-71.04556,Entire home/apt,137,32,0,,,134,331
41573035,"Ideal Longwood 1BR w/ W/D, near Harvard Medical School, by Blueground",107434423,Blueground,,Mission Hill,42.33092,-71.09937,Entire home/apt,140,32,0,,,134,365
41573066,"Crisp Longwood 1BR w/ W/D, near Havrvard Medical School, by Blueground",107434423,Blueground,,Mission Hill,42.33166,-71.09784,Entire home/apt,224,32,0,,,134,309
41573223,South End 1BR w/ W/D in Building by Blueground,107434423,Blueground,,South End,42.34135,-71.07651,Entire home/apt,106,32,0,,,134,364
41587361,"Clean, Historic Retreat | near T",60375320,David,,South Boston,42.33577,-71.05215,Private room,260,1,10,2020-03-14,3.66,3,319
41590749,Clean & Historic Duplex | near T,60375320,David,,South Boston,42.33703,-71.05255,Private room,1040,1,3,2020-02-05,1.25,3,318
41591079,Clean & Spacious Destination | Near T,60375320,David,,South Boston,42.3358,-71.05284,Private room,960,1,5,2020-03-08,1.92,3,338
41598526,Evon - Boston Common - Beautiful Apt Near Subway,212359760,Corporate,,Downtown,42.35136,-71.0637,Entire home/apt,199,1,4,2020-03-15,1.85,42,76
41611361,Studio in Boston w/ Amenities + Great Location,48005494,Zeus,,South Boston Waterfront,42.35176,-71.04587,Entire home/apt,151,31,0,,,28,314
41614488,Evon - Downtown - Gorgeous 2BD/2BA Apt Near Subway,212359760,Corporate,,Downtown,42.35313,-71.06368,Entire home/apt,299,1,4,2020-03-16,1.50,42,10
41615014,Boston 1BR at Watermark Seaport w/ Concierge + Gym,48005494,Zeus,,South Boston Waterfront,42.35178,-71.04647,Entire home/apt,184,31,0,,,28,336
41616359,Classic South End 1 bed/1 bath w/ Private Entrance,35808742,Jeremy,,South End,42.33734,-71.07411,Entire home/apt,195,28,0,,,1,86
41621247,"401 Downtown Boston Studio, Book Now!!",205269848,Temple Place,,Downtown,42.35625,-71.06194,Entire home/apt,175,2,15,2020-03-31,5.84,37,143
41624190,Spacious 1st Floor Private Room Close to Downtown,299340250,Teresa & Jonathan,,Roxbury,42.32362,-71.06923,Private room,39,28,0,,,8,264
41637486,"Palatial Luxury Retreat | near T, Sleeps 20",4776690,Dan,,Dorchester,42.3144,-71.05509,Private room,1130,1,3,2020-02-17,1.23,4,353
41637753,Boston Landing 1BR w/ W/D in unit & Elevator by Blueground,107434423,Blueground,,Brighton,42.35658,-71.14229,Entire home/apt,125,32,0,,,134,175
41638267,"Sunny Upscale Getaway | Private Deck, Near T",4776690,Dan,,Dorchester,42.31628,-71.05716,Private room,630,1,5,2020-03-11,2.11,4,346
41639830,Comfortable Treetop Escape | near T,4776690,Dan,,Dorchester,42.31527,-71.05528,Private room,500,1,4,2020-03-09,2.50,4,336
41640936,(H2) Little Italy 1 Bed!,328488585,Together We,,North End,42.36532,-71.05487,Entire home/apt,99,3,13,2020-04-01,4.70,6,105
41643948,Modern and Comfy Room - 10 min to City & Airport,28831085,Brolin,,East Boston,42.38564,-71.01872,Private room,300,3,0,,,1,5
41644851,(HG) Studio in North End on Freedom Trail!,328488585,Together We,,North End,42.36711,-71.05464,Entire home/apt,99,3,2,2020-02-26,1.09,6,130
41645010,The GV Twin Bedroom | Cozy Twin Room with lots of light | Walk to the Savin Hill Redline!,71783,Lance,,Dorchester,42.31384,-71.06113,Private room,30,29,0,,,39,336
41645101,"(H4) Authentic North End, ON Freedom Trail",328488585,Together We,,North End,42.36734,-71.05626,Entire home/apt,99,3,6,2020-03-06,2.17,6,48
41645355,"(H1) North End, Freedom Trail, Little Italy!",328488585,Together We,,North End,42.36725,-71.05493,Entire home/apt,99,3,4,2020-03-28,1.60,6,123
41645476,STUDIO /CLOSE DOWNTOWN BOSTON/ FK/PURPLE LINE/UMAS,215617803,Zuzu,,Dorchester,42.31864,-71.06481,Entire home/apt,250,1,4,2020-03-15,1.58,15,365
41645478,The GV Parlor Bedroom | 1st Floor w/Queen | Walk to the Savin Hill Redline T!,71783,Lance,,Dorchester,42.31384,-71.06113,Private room,51,29,0,,,39,304
41645764,(H5)  Modern- near old north church,328488585,Together We,,North End,42.36615,-71.05454,Entire home/apt,0,3,10,2020-03-16,3.61,6,131
41666852,The GV Blue Bedroom | Queen Bed with fabulous views | Walk to the Savin Hill Redline!,71783,Lance,,Dorchester,42.31384,-71.06113,Private room,41,29,1,2020-03-30,1,39,361
41683882,East Springfield,20822928,Steve,,Roxbury,42.33531,-71.07551,Entire home/apt,120,28,1,2020-04-01,1,1,130
41706168,The GV Master Bedroom | Queen Bedroom with tons of light | Walk to the Savin Hill RedLine T!,71783,Lance,,Dorchester,42.31384,-71.06113,Private room,46,29,0,,,39,306
41707452,"Clean, Contemporary Designer Home | near Fenway",149617117,Demetrios,,Mission Hill,42.33299,-71.10093,Private room,1090,1,4,2020-02-12,1.46,7,338
41707872,Artisanal Luxury Duplex | near Fenway,149617117,Demetrios,,Mission Hill,42.33271,-71.09934,Private room,1960,10,3,2020-01-29,1.14,7,286
41708314,Chic & Clean Designer Home | near Fenway,149617117,Demetrios,,Mission Hill,42.33157,-71.09997,Private room,1090,10,3,2020-01-29,1.10,7,294
41708678,"Clean, Contemporary Escape | Near T",149617117,Demetrios,,Roxbury,42.32878,-71.09402,Private room,740,1,5,2020-02-23,2.05,7,307
41709226,"Clean, Contemporary Duplex | sleeps 23",4776690,Dan,,Dorchester,42.31477,-71.05642,Private room,1130,1,3,2020-03-12,1.53,4,336
41710612,Clean & Stylish Sanctuary | Near T,149617117,Demetrios,,Roxbury,42.32783,-71.09276,Private room,500,1,3,2020-03-05,1.53,7,340
41710844,Trendy Upscale Duplex | Near T,149617117,Demetrios,,Roxbury,42.32891,-71.09218,Private room,1170,1,3,2020-01-25,1.08,7,342
41711180,Tasteful & Luminous Refuge | Near T,149617117,Demetrios,,Roxbury,42.32782,-71.09369,Private room,960,1,5,2020-03-15,3.00,7,350
41716100,Evon’s Place,329370033,Evon,,Mattapan,42.27968,-71.0965,Entire home/apt,250,2,1,2020-03-02,0.68,1,328
41745395,Spacious Br in Brighton 2 min walk greenT & 10 BC,293373619,Jihane,,Brighton,42.34388,-71.15382,Private room,60,28,0,,,7,365
41765021,*HEART OF BOSTON* Downtown/South End/Back Bay,14016102,Jovan,,Back Bay,42.34743,-71.07394,Entire home/apt,375,1,0,,,3,283
41785209,Hip Beacon Hill 2BR w/W/D in building  by Blueground,107434423,Blueground,,Beacon Hill,42.35876,-71.06514,Entire home/apt,231,32,0,,,134,31
41785294,"Sleek Downtown 1BR w/W/D in unit, Gym, Doorman by Blueground",107434423,Blueground,,Chinatown,42.35163,-71.05966,Entire home/apt,145,32,0,,,134,337
41785374,"Ideal Downtown 1BR w W/D in unit, Gym, Doorman near Chinatown T, by Blueground",107434423,Blueground,,Chinatown,42.3518,-71.0603,Entire home/apt,220,32,0,,,134,46
41785889,"Smart Downtown 1BR w/ W/D in unit, Gym, Doorman, near South Station, by Blueground",107434423,Blueground,,Chinatown,42.35248,-71.06012,Entire home/apt,115,32,0,,,134,364
41788688,Ideal North End 1BR w/ W/D in unit near Christopher Columbus Park by Blueground,107434423,Blueground,,North End,42.3635,-71.0569,Entire home/apt,145,32,0,,,134,12
41788710,Charming North End 1BR w/ W/D in unit by Blueground,107434423,Blueground,,North End,42.36495,-71.05688,Entire home/apt,129,32,0,,,134,0
41796552,"Downtown Crossing ARTlab, 1 Bed Apt, Boston",20857768,Compass,,Downtown,42.35607,-71.06088,Entire home/apt,289,9,0,,,16,90
41799161,The Roseclair Bedroom 2 | 1BR 1BA | Walk to the UMass Boston Redline!,71783,Lance,,Dorchester,42.32307,-71.06071,Private room,41,30,0,,,39,311
41800576,Evon - Downtown - Stunning 2BD/1BA Apt Near Subway,212359760,Corporate,,Downtown,42.35166,-71.06298,Entire home/apt,499,1,5,2020-03-12,2.27,42,24
41820180,Charming third floor apartment convenient to metro,1173513,An,,Dorchester,42.29748,-71.05737,Entire home/apt,81,2,9,2020-03-13,4.03,8,240
41824577,12 minutes to downtown Boston. 2 bed  1 full bath.,79911018,Johnny,,Dorchester,42.3225,-71.06193,Entire home/apt,200,3,1,2020-03-02,0.68,2,28
41838589,402 Perfect Studio Place in Downtown Boston!!,205269848,Temple Place,,Downtown,42.35538,-71.06253,Entire home/apt,175,2,5,2020-03-11,2.21,37,62
41841244,404 Book Now - Last Minute Monthly Discounts,205269848,Temple Place,,Downtown,42.35396,-71.06111,Entire home/apt,175,2,3,2020-03-02,1.73,37,89
41842246,403 Clean/Safe Studio For Doctors/Nurses!,205269848,Temple Place,,Downtown,42.35555,-71.06281,Entire home/apt,175,2,1,2020-04-03,1,37,108
41876953,The Roseclair Bedroom 1 | 1BR 1BA | Walk to the UMass Boston Redline!,71783,Lance,,Dorchester,42.32319,-71.06012,Private room,46,31,0,,,39,315
41876957,The Roseclair Bedroom 3 | 1BR 1BA | Redline and UMass Boston!,71783,Lance,,Dorchester,42.32258,-71.06116,Private room,51,30,0,,,39,361
